"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","battery","battery_title"
"cc1_pref_lpm","Cut other spending","vote_PCC_bin",2058,-0.087,-0.151,-0.023,0.007,"**","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Cut other spending","vote_PLC_bin",2058,-0.041,-0.1,0.019,0.18,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","age18_34_bin",2057,0.053,-0.006,0.112,0.078,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","age55plus_bin",2057,-0.039,-0.092,0.015,0.153,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","alberta_bin",2057,-0.021,-0.077,0.034,0.45,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","children_bin",2057,0.013,-0.031,0.057,0.568,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","employ_fulltime_bin",2057,0.017,-0.03,0.064,0.486,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ideo_define_QC_first_bin",2057,0.068,-0.018,0.154,0.123,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ideo_right_num",2057,-0.158,-0.262,-0.055,0.003,"**","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ideo_vote_fed_left",2057,-0.074,-0.183,0.035,0.183,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ideo_vote_prov_left",2057,0.085,0.023,0.147,0.007,"**","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","incomeHigh_bin",2057,-0.027,-0.08,0.027,0.329,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","quebec_bin",2057,-0.007,-0.072,0.059,0.841,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","region_eastcoast_bin",2057,-0.037,-0.093,0.019,0.193,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ses_male_bin",2057,-0.019,-0.06,0.022,0.365,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","trust_inst_fed_bin",2057,0.062,0.007,0.117,0.026,"*","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","trust_inst_prov_bin",2057,0.004,-0.049,0.057,0.884,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","univ_educ_bin",2057,0.01,-0.03,0.051,0.615,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","vote_PCC_bin",2057,-0.11,-0.169,-0.052,0,"***","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","vote_PLC_bin",2057,0.016,-0.043,0.074,0.602,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","age18_34_bin",2058,-0.152,-0.212,-0.093,0,"***","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","age55plus_bin",2058,-0.048,-0.104,0.009,0.098,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","alberta_bin",2058,0.023,-0.036,0.082,0.45,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","children_bin",2058,-0.12,-0.167,-0.074,0,"***","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","employ_fulltime_bin",2058,-0.01,-0.058,0.038,0.687,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ideo_define_QC_first_bin",2058,-0.073,-0.16,0.014,0.1,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ideo_right_num",2058,0.312,0.204,0.42,0,"***","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ideo_vote_fed_left",2058,-0.098,-0.209,0.013,0.083,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ideo_vote_prov_left",2058,-0.054,-0.119,0.011,0.103,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","incomeHigh_bin",2058,0.001,-0.055,0.058,0.968,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","quebec_bin",2058,0.045,-0.024,0.114,0.2,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","region_eastcoast_bin",2058,-0.016,-0.076,0.044,0.607,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ses_male_bin",2058,0.012,-0.032,0.055,0.603,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","trust_inst_fed_bin",2058,-0.071,-0.128,-0.014,0.015,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","trust_inst_prov_bin",2058,0,-0.057,0.057,0.99,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","univ_educ_bin",2058,0.002,-0.042,0.045,0.94,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","vote_PCC_bin",2058,0.068,0.004,0.131,0.037,"*","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","vote_PLC_bin",2058,-0.014,-0.073,0.044,0.631,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","age18_34_bin",2034,-0.006,-0.029,0.016,0.592,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","age55plus_bin",2034,-0.016,-0.035,0.003,0.1,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","alberta_bin",2034,-0.012,-0.033,0.009,0.265,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","children_bin",2034,0.002,-0.015,0.019,0.839,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","employ_fulltime_bin",2034,-0.026,-0.043,-0.009,0.002,"**","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ideo_define_QC_first_bin",2034,0.02,-0.018,0.059,0.306,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ideo_right_num",2034,-0.05,-0.091,-0.009,0.018,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ideo_vote_fed_left",2034,-0.017,-0.059,0.025,0.437,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ideo_vote_prov_left",2034,0.016,-0.008,0.041,0.184,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","incomeHigh_bin",2034,0.011,-0.012,0.034,0.359,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","quebec_bin",2034,-0.005,-0.03,0.021,0.729,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","region_eastcoast_bin",2034,-0.007,-0.029,0.016,0.551,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ses_male_bin",2034,0.015,-0.001,0.032,0.064,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","trust_inst_fed_bin",2034,0.017,-0.004,0.038,0.118,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","trust_inst_prov_bin",2034,-0.003,-0.023,0.016,0.741,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","univ_educ_bin",2034,0.01,-0.006,0.026,0.217,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","vote_PCC_bin",2034,-0.006,-0.029,0.016,0.581,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","vote_PLC_bin",2034,-0.001,-0.025,0.022,0.904,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","age18_34_bin",2036,0.059,0.019,0.1,0.004,"**","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","age55plus_bin",2036,0.007,-0.028,0.042,0.701,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","alberta_bin",2036,0.005,-0.03,0.041,0.763,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","children_bin",2036,0.034,0.005,0.064,0.023,"*","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","employ_fulltime_bin",2036,0.011,-0.02,0.043,0.477,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ideo_define_QC_first_bin",2036,-0.063,-0.112,-0.013,0.014,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ideo_right_num",2036,-0.008,-0.075,0.058,0.803,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ideo_vote_fed_left",2036,0.03,-0.042,0.101,0.414,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ideo_vote_prov_left",2036,-0.046,-0.087,-0.006,0.024,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","incomeHigh_bin",2036,-0.008,-0.042,0.025,0.636,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","quebec_bin",2036,0.027,-0.017,0.07,0.227,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","region_eastcoast_bin",2036,0,-0.036,0.035,0.982,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ses_male_bin",2036,-0.026,-0.052,0,0.048,"*","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","trust_inst_fed_bin",2036,-0.022,-0.052,0.008,0.149,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","trust_inst_prov_bin",2036,-0.019,-0.05,0.013,0.248,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","univ_educ_bin",2036,-0.033,-0.06,-0.006,0.015,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","vote_PCC_bin",2036,0.005,-0.034,0.044,0.805,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","vote_PLC_bin",2036,-0.005,-0.04,0.029,0.768,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","age18_34_bin",2035,0.018,-0.014,0.051,0.266,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","age55plus_bin",2035,0.004,-0.023,0.03,0.783,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","alberta_bin",2035,-0.017,-0.046,0.012,0.242,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","children_bin",2035,0.01,-0.014,0.033,0.419,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","employ_fulltime_bin",2035,0.016,-0.008,0.04,0.2,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","ideo_define_QC_first_bin",2035,0.022,-0.024,0.068,0.345,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","ideo_right_num",2035,-0.088,-0.145,-0.031,0.002,"**","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","ideo_vote_fed_left",2035,0,-0.057,0.056,0.99,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","ideo_vote_prov_left",2035,0.023,-0.011,0.058,0.185,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","incomeHigh_bin",2035,-0.012,-0.04,0.016,0.4,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","quebec_bin",2035,-0.006,-0.04,0.028,0.738,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","region_eastcoast_bin",2035,0.005,-0.026,0.036,0.75,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","ses_male_bin",2035,-0.013,-0.034,0.009,0.261,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","trust_inst_fed_bin",2035,0.014,-0.016,0.045,0.359,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","trust_inst_prov_bin",2035,-0.022,-0.051,0.006,0.126,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","univ_educ_bin",2035,0.003,-0.019,0.024,0.816,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","vote_PCC_bin",2035,0.017,-0.012,0.045,0.247,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","vote_PLC_bin",2035,0.028,-0.004,0.06,0.086,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","No increase, regardless of implications for issue","age18_34_bin",2036,-0.138,-0.187,-0.089,0,"***","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","No increase, regardless of implications for issue","age55plus_bin",2036,0.051,-0.001,0.103,0.056,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","No increase, regardless of implications for issue","alberta_bin",2036,0.04,-0.013,0.093,0.143,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","No increase, regardless of implications for issue","children_bin",2036,-0.063,-0.105,-0.022,0.002,"**","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","No increase, regardless of implications for issue","employ_fulltime_bin",2036,-0.019,-0.062,0.024,0.391,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","No increase, regardless of implications for issue","ideo_define_QC_first_bin",2036,-0.07,-0.146,0.007,0.074,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","No increase, regardless of implications for issue","ideo_right_num",2036,0.272,0.177,0.368,0,"***","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","No increase, regardless of implications for issue","ideo_vote_fed_left",2036,-0.027,-0.119,0.064,0.562,"","No clear effect","cc1","Increase childcare spending, how to fund it"
