"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","model"
"intense_lpm","Don't spend more on childcare (intense)","employ_fulltime_bin",2036,-0.019,-0.062,0.024,0.391,"","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","ideo_define_QC_first_bin",2036,-0.07,-0.146,0.007,0.074,".","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","ideo_right_num",2036,0.272,0.177,0.368,0,"***","Positive","LPM"
"intense_lpm","Don't spend more on childcare (intense)","ideo_vote_fed_left",2036,-0.027,-0.119,0.064,0.562,"","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","ideo_vote_prov_left",2036,-0.04,-0.096,0.017,0.166,"","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","incomeHigh_bin",2036,0.081,0.03,0.133,0.002,"**","Positive","LPM"
"intense_lpm","Don't spend more on childcare (intense)","quebec_bin",2036,0.064,0.003,0.126,0.041,"*","Positive","LPM"
"intense_lpm","Don't spend more on childcare (intense)","region_eastcoast_bin",2036,0.027,-0.026,0.08,0.322,"","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","ses_male_bin",2036,0.02,-0.019,0.058,0.322,"","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","trust_inst_fed_bin",2036,-0.08,-0.128,-0.032,0.001,"**","Negative","LPM"
"intense_lpm","Don't spend more on childcare (intense)","trust_inst_prov_bin",2036,-0.024,-0.074,0.026,0.348,"","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","univ_educ_bin",2036,0.004,-0.035,0.044,0.836,"","No clear effect","LPM"
"intense_lpm","Don't spend more on childcare (intense)","vote_PCC_bin",2036,0.128,0.07,0.187,0,"***","Positive","LPM"
"intense_lpm","Don't spend more on childcare (intense)","vote_PLC_bin",2036,-0.009,-0.057,0.039,0.71,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","age18_34_bin",2034,-0.053,-0.107,0,0.052,".","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","age55plus_bin",2034,0.084,0.029,0.14,0.003,"**","Positive","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","alberta_bin",2034,0.03,-0.027,0.087,0.296,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","children_bin",2034,-0.015,-0.059,0.029,0.516,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","employ_fulltime_bin",2034,-0.02,-0.067,0.026,0.39,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","ideo_define_QC_first_bin",2034,0.054,-0.031,0.139,0.209,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","ideo_right_num",2034,-0.051,-0.157,0.055,0.344,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","ideo_vote_fed_left",2034,0.047,-0.058,0.152,0.382,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","ideo_vote_prov_left",2034,0.042,-0.019,0.103,0.175,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","incomeHigh_bin",2034,-0.003,-0.057,0.051,0.918,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","quebec_bin",2034,0.008,-0.057,0.072,0.819,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","region_eastcoast_bin",2034,0.014,-0.042,0.071,0.616,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","ses_male_bin",2034,0.03,-0.012,0.071,0.167,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","trust_inst_fed_bin",2034,-0.091,-0.144,-0.038,0.001,"**","Negative","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","trust_inst_prov_bin",2034,0.01,-0.044,0.064,0.714,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","univ_educ_bin",2034,-0.021,-0.063,0.021,0.325,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","vote_PCC_bin",2034,0.011,-0.048,0.071,0.715,"","No clear effect","LPM"
"intense_lpm","Home care: narrow beneficiaries (intense)","vote_PLC_bin",2034,-0.005,-0.061,0.051,0.859,"","No clear effect","LPM"
"intense_lpm","Don't spend more on green economy (intense)","age18_34_bin",2032,-0.106,-0.159,-0.054,0,"***","Negative","LPM"
"intense_lpm","Don't spend more on green economy (intense)","age55plus_bin",2032,0.072,0.02,0.124,0.007,"**","Positive","LPM"
"intense_lpm","Don't spend more on green economy (intense)","alberta_bin",2032,0.076,0.022,0.13,0.006,"**","Positive","LPM"
"intense_lpm","Don't spend more on green economy (intense)","children_bin",2032,0.011,-0.03,0.053,0.59,"","No clear effect","LPM"
"intense_lpm","Don't spend more on green economy (intense)","employ_fulltime_bin",2032,-0.024,-0.068,0.021,0.296,"","No clear effect","LPM"
"intense_lpm","Don't spend more on green economy (intense)","ideo_define_QC_first_bin",2032,-0.09,-0.164,-0.016,0.017,"*","Negative","LPM"
"intense_lpm","Don't spend more on green economy (intense)","ideo_right_num",2032,0.283,0.188,0.378,0,"***","Positive","LPM"
"intense_lpm","Don't spend more on green economy (intense)","ideo_vote_fed_left",2032,0.007,-0.09,0.105,0.886,"","No clear effect","LPM"
"intense_lpm","Don't spend more on green economy (intense)","ideo_vote_prov_left",2032,-0.154,-0.213,-0.095,0,"***","Negative","LPM"
"intense_lpm","Don't spend more on green economy (intense)","incomeHigh_bin",2032,0.066,0.016,0.116,0.01,"*","Positive","LPM"
"intense_lpm","Don't spend more on green economy (intense)","quebec_bin",2032,0.011,-0.05,0.072,0.723,"","No clear effect","LPM"
"intense_lpm","Don't spend more on green economy (intense)","region_eastcoast_bin",2032,0.036,-0.017,0.09,0.185,"","No clear effect","LPM"
"intense_lpm","Don't spend more on green economy (intense)","ses_male_bin",2032,0.049,0.01,0.088,0.015,"*","Positive","LPM"
"intense_lpm","Don't spend more on green economy (intense)","trust_inst_fed_bin",2032,-0.085,-0.134,-0.036,0.001,"**","Negative","LPM"
"intense_lpm","Don't spend more on green economy (intense)","trust_inst_prov_bin",2032,-0.082,-0.13,-0.034,0.001,"**","Negative","LPM"
"intense_lpm","Don't spend more on green economy (intense)","univ_educ_bin",2032,-0.017,-0.056,0.023,0.406,"","No clear effect","LPM"
"intense_lpm","Don't spend more on green economy (intense)","vote_PCC_bin",2032,0.196,0.134,0.257,0,"***","Positive","LPM"
"intense_lpm","Don't spend more on green economy (intense)","vote_PLC_bin",2032,-0.016,-0.065,0.033,0.533,"","No clear effect","LPM"
