"question","dv","term","estimate","conf.low","conf.high","p.value","sig","direction","model"
"intense_logit","Wealth tax (intense)","age18_34_bin",-0.034,-0.067,0,0.048,"*","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","age55plus_bin",0.007,-0.028,0.042,0.694,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","alberta_bin",-0.029,-0.063,0.005,0.099,".","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","children_bin",-0.016,-0.045,0.012,0.265,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","employ_fulltime_bin",0.016,-0.016,0.049,0.326,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","ideo_define_QC_first_bin",0.034,-0.028,0.096,0.279,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","ideo_right_num",-0.084,-0.155,-0.013,0.021,"*","Negative","Logit AME"
"intense_logit","Wealth tax (intense)","ideo_vote_fed_left",0.066,-0.001,0.132,0.053,".","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","ideo_vote_prov_left",-0.004,-0.045,0.036,0.836,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","incomeHigh_bin",-0.021,-0.055,0.012,0.218,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","quebec_bin",-0.034,-0.088,0.02,0.219,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","region_eastcoast_bin",-0.014,-0.05,0.021,0.427,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","ses_french_bin",0.042,-0.023,0.106,0.204,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","ses_male_bin",-0.015,-0.042,0.012,0.271,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","trust_inst_fed_bin",-0.03,-0.064,0.004,0.08,".","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","trust_inst_prov_bin",-0.009,-0.043,0.026,0.624,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","univ_educ_bin",0.018,-0.009,0.046,0.195,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","vote_PCC_bin",0.036,-0.016,0.088,0.175,"","No clear effect","Logit AME"
"intense_logit","Wealth tax (intense)","vote_PLC_bin",-0.002,-0.038,0.034,0.912,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","age18_34_bin",-0.017,-0.054,0.021,0.383,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","age55plus_bin",0.018,-0.019,0.055,0.347,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","alberta_bin",0.027,-0.017,0.071,0.227,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","children_bin",0.004,-0.026,0.035,0.774,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","employ_fulltime_bin",0.027,-0.004,0.058,0.09,".","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","ideo_define_QC_first_bin",0.01,-0.051,0.072,0.738,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","ideo_right_num",0.057,-0.023,0.138,0.162,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","ideo_vote_fed_left",-0.054,-0.135,0.027,0.191,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","ideo_vote_prov_left",-0.015,-0.058,0.028,0.487,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","incomeHigh_bin",0,-0.038,0.039,0.982,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","quebec_bin",0.02,-0.057,0.097,0.603,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","region_eastcoast_bin",0.035,-0.01,0.079,0.13,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","ses_french_bin",-0.014,-0.079,0.052,0.68,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","ses_male_bin",0.034,0.006,0.062,0.018,"*","Positive","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","trust_inst_fed_bin",-0.059,-0.091,-0.028,0,"***","Negative","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","trust_inst_prov_bin",0.001,-0.035,0.037,0.958,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","univ_educ_bin",-0.019,-0.047,0.009,0.18,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","vote_PCC_bin",-0.014,-0.051,0.024,0.471,"","No clear effect","Logit AME"
"intense_logit","Target low-income seniors, pensions (intense)","vote_PLC_bin",0.018,-0.026,0.062,0.418,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","age18_34_bin",-0.011,-0.049,0.027,0.574,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","age55plus_bin",0.018,-0.018,0.054,0.317,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","alberta_bin",0.053,0.004,0.103,0.035,"*","Positive","Logit AME"
"intense_logit","Social policy composite (intense)","children_bin",-0.017,-0.045,0.012,0.258,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","employ_fulltime_bin",0.016,-0.017,0.048,0.348,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","ideo_define_QC_first_bin",-0.038,-0.086,0.01,0.119,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","ideo_right_num",0.034,-0.038,0.105,0.357,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","ideo_vote_fed_left",0.014,-0.064,0.093,0.723,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","ideo_vote_prov_left",-0.038,-0.086,0.009,0.114,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","incomeHigh_bin",-0.001,-0.04,0.038,0.956,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","quebec_bin",0.092,0.007,0.177,0.033,"*","Positive","Logit AME"
"intense_logit","Social policy composite (intense)","region_eastcoast_bin",0.054,0.005,0.104,0.032,"*","Positive","Logit AME"
"intense_logit","Social policy composite (intense)","ses_french_bin",-0.044,-0.09,0.002,0.063,".","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","ses_male_bin",-0.014,-0.042,0.014,0.336,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","trust_inst_fed_bin",-0.04,-0.074,-0.006,0.02,"*","Negative","Logit AME"
"intense_logit","Social policy composite (intense)","trust_inst_prov_bin",-0.013,-0.05,0.023,0.471,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","univ_educ_bin",-0.019,-0.047,0.008,0.172,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","vote_PCC_bin",0.016,-0.027,0.058,0.466,"","No clear effect","Logit AME"
"intense_logit","Social policy composite (intense)","vote_PLC_bin",0.005,-0.035,0.045,0.8,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","age18_34_bin",-0.004,-0.046,0.038,0.86,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","age55plus_bin",0.046,0.009,0.083,0.014,"*","Positive","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","alberta_bin",0.012,-0.028,0.052,0.552,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","children_bin",0.025,-0.007,0.058,0.126,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","employ_fulltime_bin",-0.015,-0.047,0.017,0.35,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","ideo_define_QC_first_bin",0.022,-0.037,0.081,0.47,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","ideo_right_num",-0.009,-0.084,0.067,0.823,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","ideo_vote_fed_left",0.061,-0.011,0.134,0.097,".","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","ideo_vote_prov_left",-0.007,-0.051,0.036,0.75,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","incomeHigh_bin",-0.013,-0.05,0.023,0.469,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","quebec_bin",-0.011,-0.072,0.05,0.73,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","region_eastcoast_bin",-0.045,-0.08,-0.01,0.012,"*","Negative","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","ses_french_bin",0.013,-0.047,0.074,0.662,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","ses_male_bin",0.017,-0.011,0.046,0.236,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","trust_inst_fed_bin",-0.023,-0.059,0.013,0.209,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","trust_inst_prov_bin",-0.008,-0.046,0.03,0.665,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","univ_educ_bin",-0.011,-0.04,0.018,0.445,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","vote_PCC_bin",-0.009,-0.052,0.035,0.701,"","No clear effect","Logit AME"
"intense_logit","Childcare: narrow beneficiaries (intense)","vote_PLC_bin",-0.017,-0.053,0.018,0.343,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","age18_34_bin",0.002,-0.038,0.042,0.929,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","age55plus_bin",0.008,-0.03,0.045,0.689,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","alberta_bin",0.031,-0.013,0.076,0.17,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","children_bin",0.006,-0.025,0.037,0.708,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","employ_fulltime_bin",-0.003,-0.037,0.031,0.862,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","ideo_define_QC_first_bin",-0.061,-0.103,-0.019,0.004,"**","Negative","Logit AME"
"intense_logit","Home care for all seniors (intense)","ideo_right_num",-0.02,-0.092,0.052,0.587,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","ideo_vote_fed_left",0.033,-0.045,0.11,0.407,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","ideo_vote_prov_left",-0.036,-0.08,0.009,0.115,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","incomeHigh_bin",0.072,0.025,0.118,0.002,"**","Positive","Logit AME"
"intense_logit","Home care for all seniors (intense)","quebec_bin",-0.023,-0.079,0.033,0.418,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","region_eastcoast_bin",0.02,-0.025,0.065,0.383,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","ses_french_bin",0.061,-0.005,0.128,0.072,".","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","ses_male_bin",-0.009,-0.038,0.02,0.534,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","trust_inst_fed_bin",-0.034,-0.071,0.004,0.076,".","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","trust_inst_prov_bin",-0.002,-0.04,0.036,0.919,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","univ_educ_bin",0.016,-0.013,0.046,0.276,"","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","vote_PCC_bin",0.048,0,0.095,0.051,".","No clear effect","Logit AME"
"intense_logit","Home care for all seniors (intense)","vote_PLC_bin",-0.014,-0.055,0.027,0.508,"","No clear effect","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","age18_34_bin",0.002,-0.038,0.042,0.929,"","No clear effect","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","age55plus_bin",0.008,-0.03,0.045,0.689,"","No clear effect","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","alberta_bin",0.031,-0.013,0.076,0.17,"","No clear effect","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","children_bin",0.006,-0.025,0.037,0.708,"","No clear effect","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","employ_fulltime_bin",-0.003,-0.037,0.031,0.862,"","No clear effect","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","ideo_define_QC_first_bin",-0.061,-0.103,-0.019,0.004,"**","Negative","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","ideo_right_num",-0.02,-0.092,0.052,0.587,"","No clear effect","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","ideo_vote_fed_left",0.033,-0.045,0.11,0.407,"","No clear effect","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","ideo_vote_prov_left",-0.036,-0.08,0.009,0.115,"","No clear effect","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","incomeHigh_bin",0.072,0.025,0.118,0.002,"**","Positive","Logit AME"
"intense_logit","Home care: broad beneficiaries (intense)","quebec_bin",-0.023,-0.079,0.033,0.418,"","No clear effect","Logit AME"
